text,sentiment,label,text_clean
"# Tetyeuthuong Chúc năm mới  cán bộ BIDV dồi dào sức khoẻ,    vạn sự như ý, chúc BIDV ngày càng lớn mạnh phát triển hơn nữa... Chúc mừng năm mới!!!.",positive,2,"tetyeuthuong chúc năm mới cán_bộ bidv dồi_dào sức khỏe , vạn_sự như_ý , chúc bidv ngày_càng lớn_mạnh phát_triển hơn_nữa . chúc_mừng năm mới ! ."
"Chúc BIDV và tất cả mọi người năm mới dồi dào sức khỏe, bình an , vạn sự như ý. # Tetyeuthuong .",positive,2,"chúc bidv và tất_cả mọi người năm mới dồi_dào sức_khỏe , bình_an , vạn_sự như_ý . tetyeuthuong ."
"Tôi vừa đăng stt bọn bidv trừ báo fi 26,4k vào luc 17'36p ngày 6/10/2017. Thì hnay 7/10 luc 18h40 nó tự quyt 8.8k. ... kiêu này mai nó quỵt cho hết tiền nuôi thẻ cho xem. Tsb có mấy đồng k đáng j n xem ra đây sẽ là món tiền lớn từ hàng ngàn vạn khách hàng...k tin k.h hãy theo dõi mà xem nhé",negative,0,"tôi vừa đăng_stt bọn bidv_trừ báo fi 26,4_k vào luc 17 ' 36 p ngày 6/10/2017 . thì hnay 7/10 luc 18 h40 nó tự quyt 8.8_k . . kiêu này mai nó quỵt cho hết tiền nuôi thẻ cho xem . tsb có mấy đồng không đáng j n xem_ra đây sẽ là món tiền lớn từ hàng ngàn vạn khách_hàng . k tin k . h hãy theo_dõi mà xem nhé"
Đkmm,negative,0,đkmm
Toàn lừa dao,negative,0,toàn lừa dao
Chính sách ngu dân là đây.,negative,0,chính_sách ngu_dân là đây .
"Vcb giao dịch điện tử tốt nhưng tương tác trực tuyến chưa nhạy bén bằng anh cố vấn của BIDV được, thêm nữa số tiền tối thiểu gửi TK tích lũy để mức cao- lợi dụng được vốn nhàn rỗi nhiều.",negative,0,"vcb giao_dịch điện_tử tốt nhưng tương_tác trực_tuyến chưa nhạy_bén bằng anh cố_vấn của bidv được , thêm nữa số tiền tối_thiểu gửi tài_khoản tích_lũy để mức cao - lợi_dụng được vốn nhàn_rỗi nhiều ."
Cám ơn em nhé,positive,2,cám ơn em nhé
# Tetyeuthuong chúc BIDV có 1 năm mới an khang thịnh vượng,positive,2,tetyeuthuong chúc bidv có 1 năm mới an khang_thịnh vượng
E ko đi vay ngân hàng thì sao ma phát hiện số nợ sấu ở ngân hàng,negative,0,e không đi vay ngân_hàng thì sao ma phát_hiện số nợ_sấu ở ngân_hàng
Tôi đã gọi rất nhiều lần từ tối qua cho đến tận bây giờ và chưa được nghe máy để hỗ trợ ???,negative,0,tôi đã gọi rất nhiều lần từ tối_qua cho đến tận bây_giờ và chưa được nghe máy để hỗ_trợ ?
# Tetyeuthuong . Chúc BIDV ngày càng phát triển phồn thịnh.,positive,2,tetyeuthuong . chúc bidv ngày_càng phát_triển phồn_thịnh .
Toàn lừa đăng ký rồi gọi điện rồi bảo chuyển về chỉ nhánh xác nhận đợi mãi không thấy gì,negative,0,toàn lừa đăng_ký rồi gọi điện rồi bảo chuyển về chỉ nhánh xác_nhận đợi mãi không thấy gì
Chúc Vietcombank ngày càng lớn mạnh,positive,2,chúc vietcombank ngày_càng lớn_mạnh
mấy hôm rùi k thấy ai gọi. chán nvien bên này thiệt chớ,negative,0,mấy hôm rùi không thấy ai gọi . chán nvien bên này thiệt chớ
"Tin tưởng lựa chọn Bảo An, hấp dẫn quá !",positive,2,"tin_tưởng lựa_chọn bảo_an , hấp_dẫn quá !"
Thank iu vcb,positive,2,cảm_ơn yêu vcb
# Tetyeuthuong Chúc BIDV một năm mới An khang thịnh vượng - Vạn sự như ý,positive,2,tetyeuthuong chúc bidv một năm mới an_khang thịnh_vượng - vạn sự như_ý
tiện lợi quá nè,positive,2,tiện_lợi quá nè
"Xin noi them trc do toi da vay 1 lan va tat toan trc han, nhu vay ko the noi toi la khach hang ko tin cay",negative,0,"xin noi them trc do toi da vay 1 lan va tat_toan trc_han , nhu_vay không the noi toi_la khach hang không tin cay"
Vâg cảm ơn vcb nhìu,positive,2,vâg cảm_ơn vcb nhìu
Ôi có luôn cả đường dây nóng đấy ạ. Nhưng mà người dân đến rút tiền nguyên buổi sáng ko có. Em xuống buổi chiều ngày hôm mùng 7 - 1 ấy. Có gọi điện cho đường dây nóng nhưng chờ lâu quá nên phải sang ngân hàng nông nghiệp rút đấy! Thật là bất tiện mà. Cả huyện Quỳnh Lưu đc mấy cái ATM. Đi mấy chục cây số mới xuống tới nơi rút tiền. Thế mà có người chờ ko đc phải về. Đáng lẽ máy hết tiền thì hệ thống phải biết mà bỏ tiền vào ngay chứ! Mà lại ngay ngày thứ 7 nữa.,negative,0,ôi có luôn cả đường_dây_nóng đấy ạ . nhưng_mà người_dân đến rút_tiền nguyên buổi sáng không có . em xuống buổi chiều ngày hôm mùng 7 - 1 ấy . có gọi điện cho đường_dây_nóng nhưng chờ lâu quá nên phải sang ngân_hàng nông_nghiệp rút đấy ! thật là bất_tiện mà . cả huyện quỳnh_lưu được mấy cái atm . đi mấy chục cây_số mới xuống tới nơi rút_tiền . thế mà có người chờ không được phải về . đáng_lẽ máy hết tiền thì hệ_thống phải_biết mà bỏ tiền vào ngay chứ ! mà_lại ngay ngày thứ 7 nữa .
"# Tetyeuthuong Chúc BIDV năm mới thành công,an khang thịnh vượng",positive,2,"tetyeuthuong chúc bidv năm mới thành_công , an khang_thịnh vượng"
vâg xin trân trọg cảm ơn ạ,positive,2,vâg xin trân_trọg cảm_ơn ạ
Yêu yêu yêu BIDV!,positive,2,yêu yêu yêu bidv !
# tetyeuthuong Chúc BIDV một năm mới với nhiều thành công mới,positive,2,tetyeuthuong chúc bidv một năm mới với nhiều thành_công mới
Cùi bắp!,negative,0,cùi bắp !
Cam on ngan hang bidv. Hen gap lai ngab hang vao 1 ngay gab nhat,positive,2,cam on ngan hang bidv . hen gap lai_ngab hang vao 1 ngay gab nhat
cái smart banking này vớ vẩn lắm. mua thẻ 3 lần. lần thứ 1 nạp thì báo thẻ sai or đã dùng. thẻ thứ 2 thông báo trừ tiền từ tin nhắn nhưng lại báo ở smart là tiền trong tk ko đủ. trong khi đó tiền trong tk còn hơn 900k.thẻ thứ 3 mới dc. gọi điện liên hệ theo số trong smart banking thì lại nói là bạn ko thể thực hiện được cuộc gọi này. haiz,negative,0,cái smart banking này vớ vẩn lắm . mua thẻ 3 lần . lần thứ 1 nạp thì báo thẻ sai_or đã dùng . thẻ thứ 2 thông_báo trừ tiền từ tin_nhắn nhưng lại báo ở smart là tiền trong tài_khoản không đủ . trong khi đó tiền trong tài_khoản còn hơn 900 k . thẻ thứ 3 mới dc . gọi điện liên_hệ theo số trong smart_banking thì lại nói là bạn không_thể thực_hiện được cuộc_gọi này . haiz
Vay duoc nhieu.tao lao thi nhieu.vay duoc chac cung muon chet vi ho so,negative,0,vay được nhieu.tao lao thi nhieu.vay được chac cung_muon chet vi_ho so
Láo. Cr ko thấy hoi âm. 0919742183,negative,0,láo . cr không thấy hoi_âm . 0919742183
"cái bidv ở quận 9 lên văn việt nhân viên làm cái thẻ mastercard cái anh ở bên trong cùng mất dạy lắm ấy làm việc mặc cứ kênh kênh , kêu mình đi tới đi luôi để chuyển giáy ra phía trước mấy lần phục vụ khách hàng gì mà kì cục vậy thái độ hách dịch gì vậ y , còn nhìn tôi từ trên xuống dưới từ dưới lên trên thái độ kiểu gì vậy cái thái độ khinh người hết sức , tôi tuy mặc đồ ko được đẹp nhưng đừng nhìn bề ngoài rồi khinh người khác nhé , ngân hàng nên xem thái độ phục vụ của khách đi",negative,0,"cái bidv ở quận 9 lên văn_việt nhân_viên làm cái thẻ mastercard cái anh ở bên trong cùng mất dạy lắm ấy làm_việc mặc cứ kênh kênh , kêu mình đi tới đi luôi để chuyển giáy ra phía trước mấy lần phục_vụ khách_hàng gì mà kì_cục vậy thái_độ hách_dịch gì vậ_y , còn nhìn tôi từ trên xuống dưới từ dưới lên trên thái_độ kiểu gì vậy cái thái_độ khinh người hết_sức , tôi tuy mặc_đồ không được đẹp nhưng đừng nhìn bề_ngoài rồi khinh người khác nhé , ngân_hàng nên xem thái_độ phục_vụ của khách đi"
Qua Tuyệt voi! qua Hay!,positive,2,qua tuyệt_voi ! qua hay !
Nhìn những bài stt cứ như diễn văn ấy hic hic có thể cải tiến rút gọn dễ hiểu hơn k ạ,neutral,1,nhìn những bài stt cứ như diễn_văn ấy hic_hic có_thể cải_tiến rút gọn dễ hiểu hơn không ạ
Nghe mà dễ kiếm ip quá,positive,2,nghe mà dễ kiếm ip quá
"Lo đi chăm sóc khách hàng đi, bày đặt event này nọ. Admin đọc review xem cảm nhận của khách hàng về BIDV thế nào nhé! Toàn ăn cướp tiền của khách hàng về thưởng tết, thưởng quý, thưởng abc cho nhân viên.Fuck BIDV :)",negative,0,"lo đi chăm_sóc khách_hàng đi , bày đặt_event này nọ . admin đọc review xem cảm_nhận của khách_hàng về bidv thế_nào nhé ! toàn ăn cướp tiền của khách_hàng về thưởng tết , thưởng_quý , thưởng_abc cho nhân_viên . fuck bidv :)"
"#Tetyeuthuong Chúc toàn thể cán bộ,anh chị em BIDV có một cái tết sum vầy,đầm ấm bên gia đình cùng người thân, gặp nhiều may  mắn trong năm mới. Tôi là người chiến thắng.😁😁😁😁",positive,2,"tetyeuthuong chúc toàn_thể cán_bộ , anh_chị_em bidv có một cái tết sum_vầy , đầm_ấm bên gia_đình cùng người_thân , gặp nhiều may_mắn trong năm mới . tôi là người chiến_thắng . : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes :"
Cam ơn a,positive,2,cam_ơn a
Chuc mung bidv gia lai,positive,2,chuc mung bidv gia_lai
"https://www.facebook.com/photo.php?fbid=1003427236390823&set=pcb.1003427999724080&type=3&theaterAi bảo ngân hàng không có tiền giả? Vừa nhận cục tiền còn niêm phong nguyên đai, nguyên kiện, khi mở ra vẫn có tiền giả. May là chỉ có một tờ. Có thể ngân h àng sơ suất không kiểm soát hết nên bị sót. Không loại trừ có cá nhân trong ngân hàng tuồn tiền giả vào??? Đã vứt bỏ niêm phong, bèn ra thùng rác tìm lại chụp cận cảnh để làm chứng cứ.",negative,0,"bảo ngân_hàng không có tiền giả ? vừa nhận cục tiền còn niêm_phong nguyên_đai , nguyên kiện , khi mở ra vẫn có tiền giả . may là chỉ có một tờ . có_thể ngân_h àng sơ_suất không kiểm_soát hết nên bị sót . không loại_trừ có cá_nhân trong ngân_hàng tuồn tiền giả vào ? đã vứt bỏ niêm_phong , bèn ra thùng rác tìm lại chụp cận_cảnh để làm chứng_cứ ."
"Chuc quý ngân hàng an khang thịnh vượng,",positive,2,"chuc quý ngân_hàng an_khang thịnh_vượng ,"
Tks ban nhớ,positive,2,cảm_ơn ban nhớ
"# Tetyeuthuong Chúc toàn thể cán bộ, anh chị em BIDV một năm mới an khang thịnh vượng, sức khỏe dồi dào. Chúc ngân hàng ngày càng phát triển phồn thịnh.",positive,2,"tetyeuthuong chúc toàn_thể cán_bộ , anh_chị_em bidv một năm mới an_khang thịnh_vượng , sức khỏe dồi_dào . chúc ngân_hàng ngày_càng phát_triển phồn_thịnh ."
# tetyeuthuong 2 năm đồng hành và tin tưởng bidv Chúc bidv năm mới thành công mới,positive,2,tetyeuthuong 2 năm đồng_hành và tin_tưởng bidv_chúc bidv năm mới thành_công mới
Thank a lot !,positive,2,cảm_ơn a_lot !
"chúc anh chị em trong ngân hàng ăn tết vui vẻ, phát tài phát lộc, chúc ngân hàng ngày càng làm ăn phát đạt hơn nữa...",positive,2,"chúc anh_chị_em trong ngân_hàng ăn tết vui_vẻ , phát_tài phát_lộc , chúc ngân_hàng ngày_càng làm_ăn phát_đạt hơn_nữa ."
Dạ em cảm ơn,positive,2,dạ em cảm_ơn
# tetyeuthuong Chúc BIDV sẽ trở thành ngân hàng của mọi nhà =)),positive,2,tetyeuthuong chúc bidv sẽ trở_thành ngân_hàng của mọi nhà =))
"#Tetyeuthuong                                                                                                                          Chúc toàn thể anh chị em BIDV có một cái tết đầm ấm bên người thân gia đình, năm mới phát tài phái lộc. Hi vọng sẽ được trở thành một mảnh ghép của đại gia đình BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam <3",positive,2,"tetyeuthuong chúc toàn_thể anh_chị_em bidv có một cái tết đầm_ấm bên người_thân gia_đình , năm mới phát tài_phái lộc . hi_vọng sẽ được trở_thành một mảnh ghép của đại_gia_đình bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam <3"
Dùng vcb mấy năm nhưng sao k thấy có ưu đãi j cho khách nhỉ,negative,0,dùng vcb mấy năm nhưng sao không thấy có ưu_đãi j cho khách nhỉ
"# Tetyeuthuong Chúc BIDV năm mới phát triển, thành công. Chúc mọi nhà, mọi người năm mới khỏe mạnh, bình an~",positive,2,"tetyeuthuong chúc bidv năm mới phát_triển , thành_công . chúc mọi nhà , mọi người năm mới khỏe mạnh , bình_an ~"
Chương trình hấp dẫn quá!,positive,2,chương_trình hấp_dẫn quá !
Gio chang muon noi nua gio dung tung tin nhan len fb cua toi nua thanks,negative,0,gio chang muon noi_nua gio_dung tung tin nhan_len fb cua toi_nua cảm_ơn
"Nguyen Nhung  thực sự là nếu BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam còn không bỏ khoản phí này đi , tôi sẽ vĩnh biệt bidv",negative,0,"nguyen nhung thực_sự là nếu bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam còn không bỏ khoản phí này đi , tôi sẽ vĩnh_biệt bidv"
Giờ bên BIDV có tiện ích hay quá,positive,2,giờ bên bidv có tiện_ích hay quá
Dạ. E cảm ơn,positive,2,dạ . e cảm_ơn
"Hotline vkl, boà nậu của 1080 or 911 lun..ahoho",negative,0,"hotline vkl , boà_nậu của 1080 or 911 lun.ahoho"
BIDV đang tiến xa hơn với bạn bè láng giềng rồi ạ,positive,2,bidv đang tiến xa hơn với bạn_bè láng_giềng rồi ạ
"Nghe thì dễ, vào dk thì đồi phải mở tk tiết kiêm mới cho làm thẻ, trong khi mình đã có tk dao dịch tai BIDV hơn 3 năm, thế là chuyển sang VietcomBank trả lương và phát hành luôn visa. Nhân vien tu vấn làm luôn cả the ghi nợ trong nước và quốc tế khỏi tk tiết kiêm! Tháng sau rút hết tiet kiêm của BIDV mang qua bên kia gửi luôn là xong!",negative,0,"nghe thì dễ , vào dk thì đồi phải mở tài_khoản tiết kiêm mới cho làm thẻ , trong khi mình đã có tài_khoản dao dịch tai_bidv hơn 3 năm , thế_là chuyển sang vietcombank trả lương và phát_hành luôn visa . nhân_vien tu_vấn làm luôn cả the ghi nợ trong nước và quốc_tế khỏi tài_khoản tiết kiêm ! tháng sau rút hết tiet kiêm của bidv mang qua bên kia gửi luôn là xong !"
Giờ thì làm gì nữa. Nạp vào tk khác rồi. Chẳng qua tôi hơi bức xúc về việc chỉ giao dịch với sv vào 8-9h ság thôi. Bidv đối diện ủy ban nam từ liêm ấy,negative,0,giờ thì làm_gì nữa . nạp vào tài_khoản khác rồi . chẳng_qua tôi hơi bức_xúc về việc chỉ giao_dịch với sv vào 8-9 h ság thôi . bidv đối_diện ủy ban nam từ liêm ấy
Phí chuyển khoản cao quá,negative,0,phí chuyển_khoản cao quá
"không biết tổng đài CSKH 24/7 dùng để làm gì mà 1 tiếng đồng hồ, gọi gần 20 cuộc vẫn cứ báo các giao dịch viên đang bận trong khi tài khoản điện thoại cứ thế mà bị trừ, cần hỗ trợ gấp mà ko cách nào liên hệ dc...thật sự cảm thấy mệt mỏi với dịch vụ của Vietcombank",negative,0,"không biết tổng_đài cskh 24/7 dùng để làm gì mà 1 tiếng đồng_hồ , gọi gần 20 cuộc vẫn cứ báo các giao_dịch_viên đang bận trong khi tài_khoản điện_thoại cứ thế mà bị trừ , cần hỗ_trợ gấp mà không cách nào liên_hệ dc . thật_sự cảm_thấy mệt_mỏi với dịch_vụ của vietcombank"
