text,sentiment,label,text_clean
"đúng đấy bạn ơi, chiều nay đi nộp tiền vào tài khoản ở hà nội bị trừ phí, như thế là quá vô lý, khách hàng rất bức xúa, bidv cải tiến lùi như này là tẩy chay luôn  😡  BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam",negative,0,"đúng đấy bạn ơi , chiều nay đi nộp tiền vào tài_khoản ở hà_nội bị trừ_phí , như_thế là quá vô_lý , khách_hàng rất bức xúa , bidv cải_tiến lùi như này là tẩy_chay luôn : enraged_face : bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam"
# Tetyeuthuong cùng # BIDV Chúc mừng năm mới!,positive,2,tetyeuthuong cùng bidv chúc_mừng năm mới !
Mìh thích BIDV NHẤT❤️❤️❤️,positive,2,mìh thích bidv nhất : red_heart : : red_heart : : red_heart :
Tôi không quá ấn tượng với mức độ hấp dẫn của quà này.,neutral,1,tôi không quá ấn_tượng với mức_độ hấp_dẫn của quà này .
"# Tetyeuthuong , chúc BIDV cùng toàn thể mọi người một năm mới an khang, thịnh vượng và dồi dào sức khoẻ. Bảo Anh",positive,2,"tetyeuthuong , chúc bidv cùng toàn_thể mọi người một năm mới an_khang , thịnh_vượng và dồi_dào sức_khỏe . bảo anh"
# tetyeuthuong chúc toàn thể ngân hàng BIDV năm mới nhiều may mắn.làm ăn phát triển hơn.,positive,2,tetyeuthuong chúc toàn_thể ngân_hàng bidv năm mới nhiều may_mắn . làm_ăn phát_triển hơn .
Rất ý nghĩa. Tks Anh Cố Vấn,positive,2,rất ý_nghĩa . cảm_ơn anh cố_vấn
e cảm ơn ad ạ,positive,2,e cảm_ơn admin ạ
Thủ tục đăng ký hơi rườm rà ad ơi,negative,0,thủ_tục đăng_ký hơi rườm_rà admin ơi
Phí chuyển khoản ngân hàng của bạn là bao nhiêu?,neutral,1,phí chuyển_khoản ngân_hàng của bạn là bao_nhiêu ?
# Tetyeuthuong chúc đại gia đình BIDV năm mới thành công,positive,2,tetyeuthuong chúc đại_gia_đình bidv năm mới thành_công
Cảm ơn bqt đã tư vấn,positive,2,cảm_ơn bqt đã tư_vấn
Chúc mừng sinh nhật Vietcombank!,positive,2,chúc_mừng sinh_nhật vietcombank !
"# Tetyeuthuong Chúc toàn thể cán bộ,anh chị em BIDV có một cái tết sum vầy,đầm ấm bên gia đình cùng người thân, gặp nhiều may mắn trong năm mới. Mình hi vọng sẽ sớm được trở thành một mảnh ghép của BIDV",positive,2,"tetyeuthuong chúc toàn_thể cán_bộ , anh_chị_em bidv có một cái tết sum_vầy , đầm_ấm bên gia_đình cùng người_thân , gặp nhiều may_mắn trong năm mới . mình hi_vọng sẽ sớm được trở_thành một mảnh ghép của bidv"
minh cam ơn bạn nhé,positive,2,minh cam_ơn bạn nhé
"Thái độ chăm sóc khách hàng của ngân hàng VCB chi nhánh quận 2 thật không thể chấp nhận được, quá khinh thường khách hàng. Đặc biệt là cái chị quản lý chỗ quầy giao dịch, không thèm nghe khách hàng nói gì đã phán một câu: ""không đóng phí thì khỏi làm"" - với một thái độ coi khinh khách hàng cá nhân ra mặt. Thật hết biết nói gì với cái chất lượng dở hơi của ngân hàng VCB, cái gì cũng thu phí, phí a, phí b,  phí n... đủ loại phí trên đời, thái độ làm việc thì chảnh chọe. Phát thẻ ATM kiểu gì mới dùng được 7 tháng đã bị hư, rút ở cây atm q2 không được, qua q1 thì rút được, trong khi mình bảo quản thẻ rất kỹ, không bị xước 1 tẹo nào nhá. Mình dùng thẻ ngân hàng kia 5 năm, vẫn xài ngon lành, không bao giờ gặp chuyện, rồi sau 5 năm ngân hàng đó còn cho làm lại thẻ miễn phí. Còn VCB không có lấy một tí trách nhiệm gì, còn thái độ này thái độ nọ với khách hàng. Nói thật, cty mình làm mà không yêu cầu phải làm thẻ VCB để lãnh lương, thì mình tẩy chay hẳn cái ngân hàng Vietcombank luôn- vì chất lượng quá kém.",negative,0,"thái_độ chăm_sóc khách_hàng của ngân_hàng vcb chi_nhánh quận 2 thật không_thể chấp_nhận được , quá khinh_thường khách_hàng . đặc_biệt là cái chị quản_lý chỗ quầy giao_dịch , không thèm nghe khách_hàng nói_gì đã phán một câu : "" không đóng phí thì khỏi làm "" - với một thái_độ coi_khinh khách_hàng cá_nhân ra_mặt . thật hết biết nói gì với cái chất_lượng dở_hơi của ngân_hàng vcb , cái gì cũng thu phí , phí a , phí b , phí n . đủ loại phí trên đời , thái_độ làm_việc thì chảnh chọe . phát thẻ atm kiểu gì mới dùng được 7 tháng đã bị hư , rút ở cây atm q2 không được , qua q1 thì rút được , trong khi mình bảo_quản thẻ rất kỹ , không bị xước 1 tẹo nào nhá . mình dùng thẻ ngân_hàng kia 5 năm , vẫn xài ngon_lành , không bao_giờ gặp chuyện , rồi sau 5 năm ngân_hàng đó còn cho làm lại thẻ miễn_phí . còn vcb không có lấy một_tí trách_nhiệm gì , còn thái_độ này thái_độ nọ với khách_hàng . nói thật , cty mình làm mà không yêu_cầu phải làm thẻ_vcb để lãnh_lương , thì mình tẩy_chay hẳn cái ngân_hàng vietcombank luôn - vì chất_lượng quá kém ."
"# tetyeuthuong chúc BIDV ngày càng thành công, lớn mạnh và được nhiều khách hàng yêu mến tin tưởng sử dụng :)) # tindungBIDV # yeumenBIDV",positive,2,"tetyeuthuong chúc bidv ngày_càng thành_công , lớn_mạnh và được nhiều khách_hàng yêu_mến tin_tưởng sử_dụng :)) tindungbidv yeumenbidv"
"Trinh Tien 9 xác, lần nào rút cũng bực cả mình, đứng rút 2,3 lần thì ngừoi sau vừa chờ cả đống vừa nhìn mình như thú hoang.trong khi Vietcombank trước sài rút phạch cái là 10tr, hận công ty bắt sài BiDV dễ sợ, đang kiến nghị thay đổi ( mình ở BiDV Vũng Tàu), có 1000 đồng mà cũng ráng kiếm cách thu lợi nữa, hay thiệt, bái phục.",negative,0,"trinh_tien 9 xác , lần nào rút cũng bực_cả mình , đứng rút 2,3 lần thì ngừoi sau vừa chờ cả đống vừa nhìn mình như thú_hoang.trong khi vietcombank trước sài rút phạch cái là 10 tr , hận công_ty bắt sài_bidv dễ sợ , đang kiến_nghị thay_đổi ( mình ở bidv vũng tàu ) , có 1000 đồng mà cũng ráng kiếm cách thu lợi nữa , hay thiệt , bái_phục ."
"# Tetyeuthuong Chúc toàn thể cán bộ, anh chị em BIDV nói riêng và tất cả mọi người trên mọi miền tổ quốc nói chung có một cái Tết sum vầy, đầm ấm bên gia đình và người thân, gặt hái nhiều thành công trong năm mới",positive,2,"tetyeuthuong chúc toàn_thể cán_bộ , anh_chị_em bidv nói_riêng và tất_cả mọi người trên mọi miền tổ_quốc nói_chung có một cái tết sum_vầy , đầm_ấm bên gia_đình và người_thân , gặt_hái nhiều thành_công trong năm mới"
"10_60 + 6_10 . Mừng cho BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam lắm, mình cũng đang dùng thẻ của ngân hàng nè. Chúc cho 60 năm phát triển và thịnh vượng nhé.",positive,2,"10_60 + 6_10 . mừng cho bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam lắm , mình cũng đang dùng thẻ của ngân_hàng nè . chúc cho 60 năm phát_triển và thịnh_vượng nhé ."
Chúc Vietcombank luôn phát triển mạnh - bền vững.,positive,2,chúc vietcombank luôn phát_triển mạnh - bền_vững .
Ngân hàng không hỗ trợ chuyển tiền đến địa chỉ cụ thể qua ứng dụng trung gian.,neutral,1,ngân_hàng_không hỗ_trợ chuyển tiền đến địa_chỉ cụ_thể qua ứng_dụng trung_gian .
Dkm t chuyển vẫn bị mất phí,negative,0,dkm t chuyển vẫn bị mất phí
# Tetyeuthuong kính chúc BIDV luôn luôn được khánh hàng tin yêu và tin cậy,positive,2,tetyeuthuong kính chúc bidv luôn_luôn được khánh_hàng tin_yêu và tin_cậy
"Đừng quảng cáo rồi ko có nhé, bên này ck trong hệ thống BIDV cũng mất Tiền, rút tiền cũng mất phí, phí trồng phí, cứ quảng cáo chiêu trò lắm, Như Bên Đông Á Ck nội bộ ko bh mất 1nghin trên smarphone hoặc internet , ck đi khác ngân hàng mất có 5k",negative,0,"đừng quảng_cáo rồi không có nhé , bên này ck trong hệ_thống bidv cũng mất tiền , rút_tiền cũng mất_phí , phí trồng phí , cứ quảng_cáo chiêu_trò lắm , như bên đông á_ck nội_bộ không bh mất 1 nghin trên smarphone hoặc internet , ck đi khác ngân_hàng mất có 5 k"
"Làm ăn như shit. Đăng ký mấy lần ko được. Ra ngân hàng đăng ký thì bảo tài khoản lỗi, nhắc 4,5 lần khắc phục mà cũng chả thấy phản hồi. Nếu ko phải bên cty trả lương bằng BiDV thì chắc vứt mịa nó thẻ đi rầu.",negative,0,"làm_ăn như shit . đăng_ký mấy lần không được . ra ngân_hàng đăng_ký thì bảo tài_khoản lỗi , nhắc 4,5 lần khắc_phục mà cũng chả thấy phản_hồi . nếu không phải bên cty trả lương bằng bidv thì chắc vứt mịa nó thẻ đi rầu ."
:)) Tất cả mn cùng tẩy chay xem nó thu phí của ai :)),negative,0,:)) tất_cả mọi người cùng tẩy_chay xem nó thu phí của ai :))
Tks ad.,positive,2,cảm_ơn ad .
10 triệu để làm gì ở ngân hàng?,neutral,1,10 triệu để làm_gì ở ngân_hàng ?
"Minh su dung thay ok lam ma,chua gap truong hop nhu ban Duan lee va Ngo hoan noi",positive,2,"minh_su_dung thay ok lam_ma , chua_gap truong hop nhu_ban duan lee va_ngo hoan_noi"
Tôi muốn hỏi dịch vụ chuyển tiền của ngân hàng mất bao lâu để thực hiện?,neutral,1,tôi muốn hỏi dịch_vụ chuyển tiền của ngân_hàng mất bao_lâu để thực_hiện ?
BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam tks Ad,positive,2,bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam cảm_ơn admin
Tiện tích liên kết tài khoản của ngân hàng có gì không?,neutral,1,tiện_tích liên_kết tài_khoản của ngân_hàng có gì không ?
"Ứng dụng BIDV trên ios liên tục khởi động lại khi tôi thử mở nó, không thể thực hiện bất kỳ hoạt động nào.",neutral,1,"ứng_dụng bidv trên ios liên_tục khởi_động lại khi tôi thử mở nó , không_thể thực_hiện bất_kỳ hoạt_động nào ."
Tôi vừa nhận được thẻ và thấy có nhiều chương trình khuyến mãi liên tiếp nhau.,neutral,1,tôi vừa nhận được thẻ và thấy có nhiều chương_trình khuyến_mãi liên_tiếp nhau .
# BIDV # Tetyeuthuong # Liximayman chúc gia dinh bidv 1 nam NHƯ Ý,positive,2,bidv tetyeuthuong liximayman chúc gia_dinh bidv 1 nam như ý
"# Tetyeuthuong Chúc năm mới nhà nhà yên vui, phát tài phát lộc!",positive,2,"tetyeuthuong chúc năm mới nhà_nhà yên_vui , phát_tài phát lộc !"
"# Tetyeuthuong kính chúc BIDV luôn phát triển rực rỡ, là niềm tin vững chắc cho mọi người",positive,2,"tetyeuthuong kính chúc bidv luôn phát_triển rực_rỡ , là niềm tin vững_chắc cho mọi người"
"Toi cam thay kha buc minh khi lien he den tong dai BIDV,co lan toi goi den de nho tu van cho mot vai van de,chua hieu ro,toi lai goi den hoi...vo tinh lai gap duoc co nhan vien tu van cuoc goi truoc,the la co ta tu van cho toi  mot leo nhung cau nghe choi ca tai...toi hi vong he thong BIDV nen chan chinh lai co nhan vien nay",negative,0,"toi cam thay kha buc_minh khi lien he den_tong dai_bidv , co_lan toi goi den de nho tu_van cho mot vai van_de , chua hieu_ro , toi lai_goi den hoi.vo tinh_lai gap được co nhan_vien tu_van cuoc goi truoc , the_la co ta tu_van cho toi mot leo nhung_cau nghe choi ca tai.toi hi_vong he thong_bidv nen chan_chinh lai_co nhan_vien nay"
Thái độ nhân viên kém thân thiện .,negative,0,thái_độ nhân_viên kém thân_thiện .
Ứng dụng mobile banking của ngân hàng này hỗ trợ chức năng gì?,neutral,1,ứng_dụng mobile_banking của ngân_hàng này hỗ_trợ chức_năng gì ?
Mặc dù đã năm thứ tư nhưng rất chán vì cả cái tp Sầm Sơn k có lấy 1 cây ATM của vcb chứ đừng ns đến ngân hàng,negative,0,mặc_dù đã năm thứ_tư nhưng rất chán vì cả cái tp sầm sơn không có lấy 1 cây atm của vcb chứ đừng ns đến ngân_hàng
Hay ho quá nhỉ,positive,2,hay ho quá nhỉ
"Tin tưởng lựa chọn Bảo An, hấp dẫn quá !",positive,2,"tin_tưởng lựa_chọn bảo_an , hấp_dẫn quá !"
Max 5tr500 ngàn cơ bạn ạ :) hẳn là có min 5500d và max tận 5tr500 ngàn đồng :) biết kiếm tiền từ dân phết,negative,0,max 5 tr500 ngàn cơ_bạn ạ :) hẳn là có min 5500 d và max tận 5 tr500 ngàn đồng :) biết kiếm tiền từ dân phết
Tôi muốn biết sao kê tài khoản mới được thực hiện vào tuần đầu tháng này không?,neutral,1,tôi muốn biết sao kê tài_khoản mới được thực_hiện vào tuần đầu tháng này không ?
Có thể tôi có cơ hội trao đổi với bạn vào lần sau.,neutral,1,có_thể tôi có cơ_hội trao_đổi với bạn vào lần sau .
TÔI CŪNG XIN GÓ0 Ý .NV NH BIDV CHUA NGHIÊM TÚC.TÙ XA GOI VÊ GIÅI ĐÁP THĂC MĂC OF TÔI MÀ CÁU GĂT.TRÅ LOI THĖ CUA TÔI GIU KHÔNG AI LÀM GÌ ĐUOC.ĐÚNG..NHŮNG TK OF TÔI KIÊM TRA ONLINE NV BÅO VÊ ĐÃ BIÊT.KHI CÓ TIÊN TRONG TK THI CÓ THÊ CHUYÊN TIÊN ONLINE QUA TK KHÁC CHI CÂN 2 PHÚT LÀ XONG? XIN GIÅI ĐÁP DÙM TÔI,negative,0,tôi cūng xin gó0_ý . nv ngân_hàng bidv_chua nghiêm_túc . tù xa goi vê giåi đáp thăc măc of tôi mà cáu găt . trå_loi thė cua tôi giu không ai làm gì đuoc . đúng . nhůng tài_khoản of tôi kiêm_tra online nv båo_vê đã biêt . khi có tiên trong tài_khoản thi có thê chuyên_tiên online qua tài_khoản khác chi cân 2 phút là xong ? xin giåi đáp_dùm tôi
Cám ơn anh nhiều,positive,2,cám_ơn anh nhiều
#Tetyeuthuong năm mới chúc bidv ngày càng phát triển anh em cán bộ nhân viên an lành hạnh phúc 😊,positive,2,tetyeuthuong năm mới chúc bidv ngày_càng phát_triển anh_em cán_bộ nhân_viên an_lành hạnh_phúc : smiling_face_with_smiling_eyes :
Quá đẹp!,positive,2,quá đẹp !
"Chi nhánh ít, ATM ít, thái độ phục vụ bất cần KH, không chuyên nghiệp, tổng đài hổ trợ KH gọi 10 cuộc thì kết nối được 1 cuộc.",negative,0,"chi_nhánh ít , atm ít , thái_độ phục_vụ bất_cần kh , không chuyên_nghiệp , tổng_đài hổ_trợ kh gọi 10 cuộc thì kết_nối được 1 cuộc ."
Đúng là xài BIDV có khác,positive,2,đúng là xài bidv có khác
Có thể đăng ký sử dụng app mobile banking chưa?,neutral,1,có_thể đăng_ký sử_dụng app mobile banking chưa ?
"Các khuyến mãi đặc biệt dành cho khách hàng VIP

hoặc 

Khuyến mãi dành cho khách hàng có tài khoản cao cấp",neutral,1,các khuyến_mãi đặc_biệt dành cho khách_hàng vip hoặc khuyến_mãi dành cho khách_hàng có tài_khoản cao_cấp
"Đa số là dành kh mới, kh cũ thấy gần như chẳng có ct gì cả :)",negative,0,"đa_số là dành kh mới , kh cũ thấy gần như chẳng có ct gì cả :)"
